city,city_ascii,country,lat,lng
Homer Glen,Homer Glen,United States,41.6044,-87.9497
Tifton,Tifton,United States,31.4625,-83.5205
Senftenberg,Senftenberg,Germany,51.5167,14.0167
Tocopilla,Tocopilla,Chile,-22.0941,-70.201
Dinuba,Dinuba,United States,36.5453,-119.3987
East Hempfield,East Hempfield,United States,40.0825,-76.3831
Poblacion,Poblacion,Philippines,10.1614,125.1303
Bad Soden am Taunus,Bad Soden am Taunus,Germany,50.1424,8.4997
Bloomingdale,Bloomingdale,United States,27.8784,-82.2624
Stroitel,Stroitel,Russia,50.7833,36.4833
Amarapura,Amarapura,Myanmar,21.9,96.0458
Selydove,Selydove,Ukraine,48.15,37.3
Westmont,Westmont,United States,41.7948,-87.9742
Clinton,Clinton,United States,32.354,-90.3403
São Jerônimo,Sao Jeronimo,Brazil,-29.9589,-51.7219
Salvaterra,Salvaterra,Brazil,-0.7528,-48.5169
Vulcan,Vulcan,Romania,45.3811,23.2914
Porto de Mós,Porto de Mos,Portugal,39.6,-8.8167
Hujiachi,Hujiachi,China,37.8917,115.711
Opelousas,Opelousas,United States,30.528,-92.0851
Kotelnich,Kotelnich,Russia,58.3089,48.3481
Camas,Camas,United States,45.6005,-122.4305
Orbassano,Orbassano,Italy,45,7.5333
Semënov,Semenov,Russia,56.8,44.5
Harvey,Harvey,United States,41.6076,-87.6521
Medford,Medford,United States,40.822,-72.9859
Trotwood,Trotwood,United States,39.7927,-84.3165
West Memphis,West Memphis,United States,35.1531,-90.1995
Cupira,Cupira,Brazil,-8.6169,-35.95
Qiaomaichuan,Qiaomaichuan,China,39.7866,113.8239
Collinsville,Collinsville,United States,38.6769,-90.0059
Longonjo,Longonjo,Angola,-12.9067,15.1864
Garcia Hernandez,Garcia Hernandez,Philippines,9.6144,124.2946
Mequon,Mequon,United States,43.2352,-87.9838
Joaquim Gomes,Joaquim Gomes,Brazil,-9.1328,-35.7478
Ellensburg,Ellensburg,United States,46.9994,-120.5477
Rodniki,Rodniki,Russia,57.1,41.7333
Nittedal,Nittedal,Norway,60.0731,10.8722
Marple,Marple,United Kingdom,53.397,-2.061
Ottumwa,Ottumwa,United States,41.0196,-92.4186
Chantilly,Chantilly,United States,38.8868,-77.4453
Puerto Guzmán,Puerto Guzman,Colombia,0.9636,-76.4086
Santo Antônio,Santo Antonio,Brazil,-6.3108,-35.4789
Asino,Asino,Russia,57,86.15
Al Quşayr,Al Qusayr,Egypt,26.1091,34.276
Shelbyville,Shelbyville,United States,38.2069,-85.2293
Buturlinovka,Buturlinovka,Russia,50.825,40.5889
Casiguran,Casiguran,Philippines,16.2833,122.1167
Goulburn,Goulburn,Australia,-34.7547,149.6186
Pedra Azul,Pedra Azul,Brazil,-16.005,-41.2969
Westford,Westford,United States,42.5864,-71.4401
La Montañita,La Montanita,Colombia,1.4792,-75.4361
Orchards,Orchards,United States,45.689,-122.5306
Newport,Newport,United States,41.4803,-71.3205
Goirle,Goirle,Netherlands,51.5203,5.0671
San Miguel,San Miguel,Philippines,10,124.3167
Nerópolis,Neropolis,Brazil,-16.4058,-49.2189
Dole,Dole,France,47.0931,5.4906
Nueva Paz,Nueva Paz,Cuba,22.7667,-81.75
Inhapim,Inhapim,Brazil,-19.5489,-42.12
Douar ’Ayn Dfali,Douar 'Ayn Dfali,Morocco,33.95,-4.45
Rimavská Sobota,Rimavska Sobota,Slovakia,48.3814,20.02
Calpe,Calpe,Spain,38.645,0.0442
Novo Aripuanã,Novo Aripuana,Brazil,-5.1214,-60.3806
Donmatías,Donmatias,Colombia,6.4858,-75.3953
Saginaw,Saginaw,United States,32.8657,-97.3654
Cogua,Cogua,Colombia,5.0619,-73.9794
Alfter,Alfter,Germany,50.7356,7.0092
Saint-Laurent-du-Maroni,Saint-Laurent-du-Maroni,French Guiana,5.4976,-54.0325
São Lourenço d’Oeste,Sao Lourenco d'Oeste,Brazil,-26.3589,-52.8508
Manage,Manage,Belgium,50.5,4.2333
Port Angeles,Port Angeles,United States,48.1142,-123.4565
Marsella,Marsella,Colombia,4.9367,-75.7392
Brandon,Brandon,United States,32.2778,-89.9896
Biancavilla,Biancavilla,Italy,37.6453,14.8636
Santiago,Santiago,Philippines,9.2654,125.5602
Sun City Center,Sun City Center,United States,27.7149,-82.3569
Sarangani,Sarangani,Philippines,5.4,125.4667
Inkster,Inkster,United States,42.2935,-83.3148
Buenavista,Buenavista,Philippines,13.25,121.95
Wednesfield,Wednesfield,United Kingdom,52.5998,-2.0817
Thomasville,Thomasville,United States,30.8394,-83.9782
Dazhuang,Dazhuang,China,38.6951,115.6067
Ponca City,Ponca City,United States,36.7235,-97.0679
Cataño,Catano,Puerto Rico,18.4415,-66.1388
Gazojak,Gazojak,Turkmenistan,41.1833,61.4
Tecolutla,Tecolutla,Mexico,20.4797,-97.01
Solsona,Solsona,Philippines,18.1,120.7667
Oiapoque,Oiapoque,Brazil,3.8428,-51.835
Camillus,Camillus,United States,43.0539,-76.3057
West Melbourne,West Melbourne,United States,28.0693,-80.6734
Warrington,Warrington,United States,40.2489,-75.158
Feriana,Feriana,Tunisia,34.9431,8.5625
Faribault,Faribault,United States,44.2985,-93.2786
Springfield,Springfield,United States,39.928,-75.3362
San Benito,San Benito,United States,26.1298,-97.644
Fort Washington,Fort Washington,United States,38.7339,-77.0069
Diest,Diest,Belgium,50.9847,5.0514
Ibirapitanga,Ibirapitanga,Brazil,-14.1639,-39.3739
Pietrasanta,Pietrasanta,Italy,43.9452,10.2183
Lincolnton,Lincolnton,United States,35.4747,-81.2385
Halfmoon,Halfmoon,United States,42.864,-73.7275
Bieruń Stary,Bierun Stary,Poland,50.0897,19.0928
West Springfield,West Springfield,United States,38.7771,-77.2268
Simpsonville,Simpsonville,United States,34.7287,-82.2573
Ivrea,Ivrea,Italy,45.4622,7.8747
Setti Fatma,Setti Fatma,Morocco,31.2256,-7.6758
Krychaw,Krychaw,Belarus,53.7194,31.7139
Varel,Varel,Germany,53.3969,8.1361
Uchquduq Shahri,Uchquduq Shahri,Uzbekistan,42.1567,63.5556
Scotch Plains,Scotch Plains,United States,40.6332,-74.3739
San Marcos,San Marcos,Nicaragua,11.9167,-86.2
Waverly,Waverly,United States,42.7401,-84.6353
San Nicolas,San Nicolas,Philippines,13.9283,120.951
Huilongping,Huilongping,China,28.1887,106.2086
Skoura,Skoura,Morocco,31.0672,-6.5397
Rugeley,Rugeley,United Kingdom,52.7599,-1.9388
Angatuba,Angatuba,Brazil,-23.4903,-48.4128
Salqīn,Salqin,Syria,36.1394,36.4539
Guaiuba,Guaiuba,Brazil,-4.04,-38.6369
Lihe,Lihe,China,34.009,105.3416
Diu,Diu,India,20.7197,70.9904
Baiheqiao,Baiheqiao,China,22.9764,103.7982
Schijndel,Schijndel,Netherlands,51.6183,5.4364
Stjørdal,Stjordal,Norway,63.475,11.1708
Grootfontein,Grootfontein,Namibia,-19.5658,18.1036
Gauripur,Gauripur,India,26.08,89.97
Ashton in Makerfield,Ashton in Makerfield,United Kingdom,53.487,-2.641
Rioblanco,Rioblanco,Colombia,3.5292,-75.6447
Quedlinburg,Quedlinburg,Germany,51.7917,11.1472
Fishkill,Fishkill,United States,41.5129,-73.9271
Fort Saskatchewan,Fort Saskatchewan,Canada,53.7128,-113.2133
Okemos,Okemos,United States,42.7057,-84.4135
São José da Laje,Sao Jose da Laje,Brazil,-9.01,-36.0578
Upper Macungie,Upper Macungie,United States,40.5694,-75.6244
Suonan,Suonan,China,35.6634,103.3923
Ibicaraí,Ibicarai,Brazil,-14.865,-39.5878
Al Jawf,Al Jawf,Libya,24.2167,23.3
Castiglione delle Stiviere,Castiglione delle Stiviere,Italy,45.4,10.5
Sattahip,Sattahip,Thailand,12.6636,100.9036
Zolochiv,Zolochiv,Ukraine,49.8075,24.9031
Beni Amrane,Beni Amrane,Algeria,36.6686,3.5922
Formby,Formby,United Kingdom,53.5586,-3.0666
Upper Moreland,Upper Moreland,United States,40.1572,-75.1021
Monte Sião,Monte Siao,Brazil,-22.4328,-46.5728
Sonneberg,Sonneberg,Germany,50.35,11.1667
Döbeln,Dobeln,Germany,51.1194,13.1128
Amstetten,Amstetten,Austria,48.1167,14.8667
Burgos,Burgos,Philippines,17.0667,121.7
Koilkuntla,Koilkuntla,India,15.2333,78.3167
Vaterstetten,Vaterstetten,Germany,48.105,11.7706
Ridgeland,Ridgeland,United States,32.4236,-90.1481
North Platte,North Platte,United States,41.1266,-100.764
As Sulayyil,As Sulayyil,Saudi Arabia,20.4623,45.5722
Borne,Borne,Netherlands,52.3,6.75
Charles Town,Charles Town,United States,39.2745,-77.8632
Freeport,Freeport,United States,42.2893,-89.6347
Waukee,Waukee,United States,41.5984,-93.8872
Mina,Mina,Philippines,10.9333,122.5833
Husum,Husum,Germany,54.4769,9.0511
Montecchio Maggiore,Montecchio Maggiore,Italy,45.5037,11.412
Mentana,Mentana,Italy,42.0337,12.6444
Tupanciretã,Tupancireta,Brazil,-29.0808,-53.8358
Selvazzano Dentro,Selvazzano Dentro,Italy,45.3833,11.7833
Rio Tinto,Rio Tinto,Brazil,-6.8028,-35.0808
Cachoeira do Arari,Cachoeira do Arari,Brazil,-1.0108,-48.9628
Noto,Noto,Italy,36.8833,15.0833
Talugtug,Talugtug,Philippines,15.7789,120.8111
Bayang,Bayang,Philippines,7.793,124.192
Litvínov,Litvinov,Czechia,50.6008,13.6112
Ban Phru,Ban Phru,Thailand,6.948,100.4794
Ventimiglia,Ventimiglia,Italy,43.7903,7.6083
Bognor Regis,Bognor Regis,United Kingdom,50.7824,-0.6764
Zawyat an Nwaçer,Zawyat an Nwacer,Morocco,33.3611,-7.6114
São Miguel do Guaporé,Sao Miguel do Guapore,Brazil,-11.6936,-62.7114
Tayga,Tayga,Russia,56.0667,85.6167
Três Passos,Tres Passos,Brazil,-27.4558,-53.9319
South Plainfield,South Plainfield,United States,40.5748,-74.4153
Konstancin-Jeziorna,Konstancin-Jeziorna,Poland,52.0938,21.1176
Wadsworth,Wadsworth,United States,41.0279,-81.7324
Dapa,Dapa,Philippines,9.7667,126.05
Quatro Barras,Quatro Barras,Brazil,-25.3658,-49.0769
Kourou,Kourou,French Guiana,5.16,-52.6499
Horley,Horley,United Kingdom,51.174,-0.172
Puerto San José,Puerto San Jose,Guatemala,13.9333,-90.8167
Ocara,Ocara,Brazil,-4.4908,-38.5969
Mairena del Alcor,Mairena del Alcor,Spain,37.3667,-5.7333
Piracanjuba,Piracanjuba,Brazil,-17.3028,-49.0178
Nava,Nava,Mexico,28.4214,-100.7675
Grande-Synthe,Grande-Synthe,France,51.0139,2.3028
Bormujos,Bormujos,Spain,37.3667,-6.0667
Tumwater,Tumwater,United States,46.989,-122.9173
Fairfax,Fairfax,United States,38.8531,-77.2998
Cranford,Cranford,United States,40.6564,-74.3036
Hoh Ereg,Hoh Ereg,China,41.0955,111.4408
Piçarras,Picarras,Brazil,-26.75,-48.6667
Candler-McAfee,Candler-McAfee,United States,33.7267,-84.2723
East Gwillimbury,East Gwillimbury,Canada,44.1333,-79.4167
Venice,Venice,United States,27.1163,-82.4135
Calw,Calw,Germany,48.7144,8.7375
Lanester,Lanester,France,47.7647,-3.3422
Três Coroas,Tres Coroas,Brazil,-29.5169,-50.7778
Kelīshād va Sūdarjān,Kelishad va Sudarjan,Iran,32.5542,51.525
Hajdúszoboszló,Hajduszoboszlo,Hungary,47.45,21.3833
Macaparana,Macaparana,Brazil,-7.555,-35.4528
El Zulia,El Zulia,Colombia,7.9325,-72.6025
Harmanli,Harmanli,Bulgaria,41.9238,25.9183
Jawor,Jawor,Poland,51.05,16.1833
Wright,Wright,United States,30.4445,-86.6419
Aldeias Altas,Aldeias Altas,Brazil,-4.6278,-43.4708
Wajimazakimachi,Wajimazakimachi,Japan,37.3906,136.8992
Hollola,Hollola,Finland,60.9886,25.5128
Kalach-na-Donu,Kalach-na-Donu,Russia,48.6833,43.5333
Anchieta,Anchieta,Brazil,-20.8056,-40.6444
São Gonçalo do Sapucaí,Sao Goncalo do Sapucai,Brazil,-21.8919,-45.595
Laje,Laje,Brazil,-13.1819,-39.425
Mansfield,Mansfield,United States,42.0163,-71.2187
La Maná,La Mana,Ecuador,-0.9417,-79.2347
Haren,Haren,Germany,52.7667,7.2167
Ibi,Ibi,Spain,38.6272,-0.5753
Bogotol,Bogotol,Russia,56.2,89.5167
Maldegem,Maldegem,Belgium,51.2089,3.4464
Carás,Caras,Peru,-9.0483,-77.8108
Lincolnia,Lincolnia,United States,38.8158,-77.1543
Três de Maio,Tres de Maio,Brazil,-27.7728,-54.24
Capoterra,Capoterra,Italy,39.1752,8.9709
Nanxingguo,Nanxingguo,China,37.6306,114.4857
Sokolov,Sokolov,Czechia,50.1814,12.6402
Corinto,Corinto,Brazil,-18.3808,-44.4558
Westchase,Westchase,United States,28.0597,-82.611
Poço Verde,Poco Verde,Brazil,-10.7078,-38.1828
Upper Providence,Upper Providence,United States,40.1655,-75.4889
Dongsheng,Dongsheng,China,36.9996,105.0029
Edgewater,Edgewater,United States,28.9594,-80.9407
Tlacolula,Tlacolula,Mexico,20,-97
Bambuí,Bambui,Brazil,-20.0058,-45.9769
North Potomac,North Potomac,United States,39.0955,-77.2372
Pelham,Pelham,United States,33.3114,-86.7573
Honda,Honda,Colombia,5.2069,-74.7367
Si Racha,Si Racha,Thailand,13.1744,100.9306
Corsicana,Corsicana,United States,32.0824,-96.4665
Monte Aprazível,Monte Aprazivel,Brazil,-20.7728,-49.7139
Seal Beach,Seal Beach,United States,33.7542,-118.0714
Comapa,Comapa,Guatemala,14.1146,-89.9115
Pagudpud,Pagudpud,Philippines,18.5583,120.7847
Combs-la-Ville,Combs-la-Ville,France,48.67,2.56
San Miguel Ocotenco,San Miguel Ocotenco,Mexico,18.9833,-97.45
Ciudad Serdán,Ciudad Serdan,Mexico,18.9833,-97.45
Fort Dodge,Fort Dodge,United States,42.5098,-94.1751
Bad Mergentheim,Bad Mergentheim,Germany,49.5,9.7667
Mirandela,Mirandela,Portugal,41.4833,-7.1833
Jurh,Jurh,China,44.6961,120.5123
Qifţ,Qift,Egypt,26,32.8167
Starnberg,Starnberg,Germany,47.9972,11.3406
Oostkamp,Oostkamp,Belgium,51.1544,3.2353
Dunkirk,Dunkirk,United States,42.4803,-79.3323
Khenichet-sur Ouerrha,Khenichet-sur Ouerrha,Morocco,34.4383,-5.6844
Douar Ouled Ayad,Douar Ouled Ayad,Morocco,32.4167,-7.1
Zemst,Zemst,Belgium,50.9828,4.4611
Nyūzen,Nyuzen,Japan,36.9375,137.5006
Zeya,Zeya,Russia,53.7333,127.25
Bazhajiemicun,Bazhajiemicun,China,38.8967,77.6529
Carambeí,Carambei,Brazil,-24.9178,-50.0969
Calabasas,Calabasas,United States,34.1375,-118.6689
Chalmette,Chalmette,United States,29.9437,-89.9659
Bobon,Bobon,Philippines,12.5167,124.5667
Raul Soares,Raul Soares,Brazil,-20.1019,-42.4528
Los Barrios,Los Barrios,Spain,36.1833,-5.4833
Lustenau,Lustenau,Austria,47.4271,9.6711
Berehove,Berehove,Ukraine,48.2025,22.6375
North Augusta,North Augusta,United States,33.5214,-81.9547
Palm River-Clair Mel,Palm River-Clair Mel,United States,27.9239,-82.3791
Stepanavan,Stepanavan,Armenia,41.0075,44.3867
Alexânia,Alexania,Brazil,-16.0819,-48.5069
Chrudim,Chrudim,Czechia,49.9511,15.7956
Oldebroek,Oldebroek,Netherlands,52.4667,5.9167
Ostrów Mazowiecka,Ostrow Mazowiecka,Poland,52.8,21.9
Ayuquitan,Ayuquitan,Philippines,9.4644,123.2237
Jucás,Jucas,Brazil,-6.525,-39.5278
Kafr Sa‘d,Kafr Sa`d,Egypt,31.3557,31.6848
El Maknassi,El Maknassi,Tunisia,34.6042,9.6056
Montgomery,Montgomery,United States,41.5399,-74.2073
Bedburg,Bedburg,Germany,51,6.5625
Mirandola,Mirandola,Italy,44.8873,11.066
Mount Pocono,Mount Pocono,United States,41.1225,-75.3582
Olopa,Olopa,Guatemala,14.6833,-89.35
San José,San Jose,Colombia,1.4739,-77.0808
Tugaya,Tugaya,Philippines,7.884,124.172
Abbeville,Abbeville,France,50.1058,1.8358
São Sepé,Sao Sepe,Brazil,-30.1608,-53.565
Makouda,Makouda,Algeria,36.7909,4.0669
Brody,Brody,Ukraine,50.0781,25.1542
Quartier Militaire,Quartier Militaire,Mauritius,-20.25,57.55
Caraí,Carai,Brazil,-17.1889,-41.695
São Miguel,Sao Miguel,Brazil,-6.2119,-38.4969
Dumaran,Dumaran,Philippines,10.5333,119.7667
Lincoln,Lincoln,Canada,43.13,-79.43
Nový Jičín,Novy Jicin,Czechia,49.5944,18.0103
Garopaba,Garopaba,Brazil,-28.0228,-48.6128
Santa Lucía Utatlán,Santa Lucia Utatlan,Guatemala,14.7667,-91.2667
Loon op Zand,Loon op Zand,Netherlands,51.6275,5.0758
Pitogo,Pitogo,Philippines,10.121,124.553
Dancagan,Dancagan,Philippines,7.6167,125
Marple,Marple,United States,39.9654,-75.3658
Farragut,Farragut,United States,35.8731,-84.1822
Mosbach,Mosbach,Germany,49.35,9.1333
Korbach,Korbach,Germany,51.2719,8.8731
Belmonte,Belmonte,Brazil,-15.8628,-38.8828
Kuvandyk,Kuvandyk,Russia,51.4833,57.35
Hachimantai,Hachimantai,Japan,39.9264,141.0953
Kalayaan,Kalayaan,Philippines,14.35,121.5667
Jenks,Jenks,United States,35.9981,-95.9737
Lucena,Lucena,Philippines,10.8833,122.6
Piat,Piat,Philippines,17.7917,121.475
Kayapa,Kayapa,Philippines,16.4167,120.9167
Ceccano,Ceccano,Italy,41.5667,13.3333
João Lisboa,Joao Lisboa,Brazil,-5.4478,-47.4008
Maracás,Maracas,Brazil,-13.4408,-40.4308
Luninyets,Luninyets,Belarus,52.25,26.8
Fria,Fria,Guinea,10.3804,-13.55
Oulad Hassoune,Oulad Hassoune,Morocco,31.6503,-7.8361
Gueznaia,Gueznaia,Morocco,35.72,-5.894
Herdecke,Herdecke,Germany,51.4,7.4333
Ayancık,Ayancik,Turkey,41.95,34.5833
Kalawit,Kalawit,Philippines,7.9051,122.5279
Palatka,Palatka,United States,29.6493,-81.6705
Tatarsk,Tatarsk,Russia,55.2167,75.9667
Tamandaré,Tamandare,Brazil,-8.76,-35.105
Salzwedel,Salzwedel,Germany,52.85,11.15
Pamplona,Pamplona,Philippines,18.45,121.3417
Coronado,Coronado,United States,32.664,-117.16
Ayt Mohamed,Ayt Mohamed,Morocco,32.5667,-6.9833
Lubartów,Lubartow,Poland,51.4667,22.6
Rio Formoso,Rio Formoso,Brazil,-8.6639,-35.1589
Alicia,Alicia,Philippines,9.8957,124.4415
North Haven,North Haven,United States,41.3818,-72.8573
São João do Paraíso,Sao Joao do Paraiso,Brazil,-15.3139,-42.0139
Khromtaū,Khromtau,Kazakhstan,50.2699,58.45
Gamay,Gamay,Philippines,12.3833,125.3
San Juan Cotzocón,San Juan Cotzocon,Mexico,17.1667,-95.7833
Freudenstadt,Freudenstadt,Germany,48.4633,8.4111
Nagykőrös,Nagykoros,Hungary,47.0331,19.7839
Bauta,Bauta,Cuba,22.9919,-82.5492
Centerville,Centerville,United States,39.6339,-84.1449
Maracaju,Maracaju,Brazil,-21.61,-55.18
Kreuzlingen,Kreuzlingen,Switzerland,47.6458,9.1783
Taraka,Taraka,Philippines,7.8994,124.3481
Juchitepec,Juchitepec,Mexico,19.0997,-98.8792
Lupeni,Lupeni,Romania,45.3603,23.2383
Ladário,Ladario,Brazil,-19.005,-57.6019
Santo Antônio do Içá,Santo Antonio do Ica,Brazil,-3.1019,-67.94
Sredneuralsk,Sredneuralsk,Russia,56.9833,60.4667
Van Buren,Van Buren,United States,35.448,-94.3528
Greeneville,Greeneville,United States,36.168,-82.8197
Tata,Tata,Hungary,47.65,18.3167
Waycross,Waycross,United States,31.2108,-82.3579
Koziatyn,Koziatyn,Ukraine,49.7167,28.8333
Partizánske,Partizanske,Slovakia,48.6333,18.3667
Inajá,Inaja,Brazil,-8.903,-37.827
Soledad Atzompa,Soledad Atzompa,Mexico,18.755,-97.1522
Jüchen,Juchen,Germany,51.1011,6.5017
Bulle,Bulle,Switzerland,46.6167,7.05
Poggiomarino,Poggiomarino,Italy,40.8,14.55
Épernay,Epernay,France,49.0403,3.96
Carletonville,Carletonville,South Africa,-26.3581,27.3981
Half Moon Bay,Half Moon Bay,United States,37.4688,-122.4383
Krnov,Krnov,Czechia,50.0897,17.7039
Hingham,Hingham,United States,42.2176,-70.8854
Santo Amaro da Imperatriz,Santo Amaro da Imperatriz,Brazil,-27.6878,-48.7789
Vigonza,Vigonza,Italy,45.45,11.9833
Zheleznogorsk-Ilimskiy,Zheleznogorsk-Ilimskiy,Russia,56.5833,104.1167
Dillenburg,Dillenburg,Germany,50.7333,8.2833
Gitega,Gitega,Burundi,-3.426,29.8436
Belton,Belton,United States,38.8193,-94.5334
Qianmotou,Qianmotou,China,37.7952,115.4905
Lentini,Lentini,Italy,37.2833,15
Bāglung,Baglung,Nepal,28.2667,83.5833
Fucecchio,Fucecchio,Italy,43.7333,10.8
Jacksonville Beach,Jacksonville Beach,United States,30.2782,-81.4045
Coronel Suárez,Coronel Suarez,Argentina,-37.4547,-61.9334
Acton,Acton,United States,42.4843,-71.4378
Sehnde,Sehnde,Germany,52.3161,9.9642
Havlíčkŭv Brod,Havlickuv Brod,Czechia,49.6079,15.5807
Herzogenaurach,Herzogenaurach,Germany,49.5667,10.8833
Ilion,Ilion,United States,43.0114,-75.0396
Kulgam,Kulgam,India,33.64,75.02
Káto Polemídia,Kato Polemidia,Cyprus,34.6931,32.9992
Macia,Macia,Mozambique,-25.0333,33.1
Sobradinho,Sobradinho,Brazil,-9.455,-40.8228
Vilaseca de Solcina,Vilaseca de Solcina,Spain,41.111,1.145
Seymour,Seymour,United States,38.9476,-85.891
Oakdale,Oakdale,United States,37.7616,-120.847
Ipatovo,Ipatovo,Russia,45.7167,42.9
Bronnitsy,Bronnitsy,Russia,55.422,38.2631
Severobaykalsk,Severobaykalsk,Russia,55.6333,109.3167
Zărneşti,Zarnesti,Romania,45.5725,25.3431
Xiaping,Xiaping,China,24.6168,112.5945
Liria,Liria,Spain,39.6258,-0.5961
Gelnhausen,Gelnhausen,Germany,50.2027,9.1905
Unecha,Unecha,Russia,52.85,32.6833
Caculé,Cacule,Brazil,-14.5028,-42.2219
Madisonville,Madisonville,United States,37.3408,-87.5034
Canalete,Canalete,Colombia,8.79,-76.2411
Alcalá,Alcala,Colombia,4.6736,-75.7825
Romulus,Romulus,United States,42.2237,-83.366
Kefar Yona,Kefar Yona,Israel,32.315,34.9328
Wallenhorst,Wallenhorst,Germany,52.35,8.0167
San Ignacio de Velasco,San Ignacio de Velasco,Bolivia,-16.3667,-60.95
Balete,Balete,Philippines,14.0167,121.1
El Paso,El Paso,Colombia,9.6622,-73.7519
Alegria,Alegria,Philippines,9.7243,123.3402
Bni Frassen,Bni Frassen,Morocco,34.3819,-4.3761
Icod de los Vinos,Icod de los Vinos,Spain,28.35,-16.7
Troyan,Troyan,Bulgaria,42.8844,24.7094
Floridia,Floridia,Italy,37.0833,15.15
Hisor,Hisor,Tajikistan,38.5264,68.5381
Leland,Leland,United States,34.2044,-78.0277
Brodósqui,Brodosqui,Brazil,-20.9908,-47.6589
Laguna de Duero,Laguna de Duero,Spain,41.5833,-4.7167
Ternate,Ternate,Philippines,14.2833,120.7167
Elektrogorsk,Elektrogorsk,Russia,55.8833,38.7833
Ahualulco de Mercado,Ahualulco de Mercado,Mexico,20.6992,-103.9556
Cessnock,Cessnock,Australia,-32.8342,151.3555
Rolling Meadows,Rolling Meadows,United States,42.0747,-88.0252
Mégara,Megara,Greece,38,23.3333
Bondo,Bondo,Congo (Kinshasa),3.81,23.67
Davlekanovo,Davlekanovo,Russia,54.2167,55.0333
Nijlen,Nijlen,Belgium,51.1611,4.6703
Andoany,Andoany,Madagascar,-13.4,48.2666
Wekiwa Springs,Wekiwa Springs,United States,28.6984,-81.4251
Jieshang,Jieshang,China,26.2663,104.6671
Northdale,Northdale,United States,28.1058,-82.5263
Fort Hood,Fort Hood,United States,31.1345,-97.7797
Benbrook,Benbrook,United States,32.6787,-97.4638
Nagtipunan,Nagtipunan,Philippines,16.2167,121.6
Medeiros Neto,Medeiros Neto,Brazil,-17.3739,-40.2208
Limbuhan,Limbuhan,Philippines,11.9,124.0333
Tirat Karmel,Tirat Karmel,Israel,32.7667,34.9667
Arbroath,Arbroath,United Kingdom,56.561,-2.586
Zion,Zion,United States,42.4598,-87.8509
San Rafael del Sur,San Rafael del Sur,Nicaragua,11.85,-86.45
Lensk,Lensk,Russia,60.7167,114.9
Watertown,Watertown,United States,43.1893,-88.7285
Frontignan,Frontignan,France,43.4483,3.7561
Sederot,Sederot,Israel,31.5261,34.5939
Montrose,Montrose,United States,38.469,-107.859
Neihuzhai,Neihuzhai,China,22.9745,115.8343
Columbus,Columbus,United States,41.4368,-97.3563
Conceição de Macabu,Conceicao de Macabu,Brazil,-22.085,-41.8678
San Felíu de Guixols,San Feliu de Guixols,Spain,41.7806,3.0306
Labrador,Labrador,Philippines,16.0339,120.1392
Frascati,Frascati,Italy,41.8167,12.6833
Brotas,Brotas,Brazil,-22.2839,-48.1269
Ortona,Ortona,Italy,42.3557,14.4036
Moncada,Moncada,Spain,39.5333,-0.3833
Plainview,Plainview,United States,34.1911,-101.7234
Riehen,Riehen,Switzerland,47.5794,7.6512
Ruwa,Ruwa,Zimbabwe,-17.8897,31.2447
Veinticinco de Mayo,Veinticinco de Mayo,Argentina,-35.4167,-60.1667
Auburn,Auburn,United States,44.085,-70.2492
Teorama,Teorama,Colombia,8.4353,-73.2864
Arnold,Arnold,United States,39.0437,-76.4974
Cordeirópolis,Cordeiropolis,Brazil,-22.4819,-47.4569
Avon,Avon,United States,41.4485,-82.0187
Tanki Leendert,Tanki Leendert,Aruba,12.5418,-70.022
Horgen,Horgen,Switzerland,47.2608,8.5975
Peritoró,Peritoro,Brazil,-4.3828,-44.3328
San Felipe,San Felipe,Philippines,15.0619,120.07
Ortigueira,Ortigueira,Brazil,-24.2078,-50.9489
San Fernando,San Fernando,Philippines,12.3167,122.6
Santo Tomas,Santo Tomas,Philippines,17.4,121.7667
Achkhoy-Martan,Achkhoy-Martan,Russia,43.1939,45.2833
